Customer_ID,Customer_Name,Region,Signup_Date
C0804,jane doe,EAST,2022-01-12
C0805,J. Smith,west,2022-11-12
C0806,John Doe,EAST,2023-02-06
C0807,bob,North,2020-10-22
C0808,,EAST,2020-01-06
C0809,John Doe,EAST,2021-07-03
C0810,,west,2021-11-11
C0811,John Doe,west,2022-03-05
C0812,J. Smith,EAST,2020-07-21
C0813,bob,south,2020-11-20
C0814,bob,west,2022-04-04
C0815,Alice,West.,2020-08-31
C0816,,West.,2020-11-22
C0817,John Doe,North,2022-09-13
C0818,John Doe,EAST,2022-12-06
C0819,jane doe,south,2022-01-30
C0820,Alice,North,2022-11-02
C0821,jane doe,EAST,2022-06-25
C0822,jane doe,west,2023-11-04
C0823,jane doe,West.,2020-12-30
C0824,,,2023-09-27
C0825,,south,2023-05-29
C0826,J. Smith,,2020-03-13
C0827,J. Smith,West.,2022-12-05
C0828,jane doe,,2020-09-30
C0829,Alice,west,2020-07-26
C0830,John Doe,EAST,2020-05-03
C0831,,west,2022-10-30
C0832,Alice,,2023-09-14
C0833,bob,west,2023-04-25
C0834,,West.,2021-06-26
C0835,,south,2020-02-29
C0836,J. Smith,west,2022-06-17
C0837,John Doe,West.,2022-06-04
C0838,John Doe,south,2022-02-20
C0839,bob,EAST,2021-03-17
C0840,bob,,2023-05-25
C0841,,EAST,2022-06-29
C0842,jane doe,North,2022-10-22
C0843,J. Smith,West.,2022-04-11
C0844,J. Smith,south,2022-10-04
C0845,,west,2023-10-11
C0846,Alice,EAST,2021-09-17
C0847,jane doe,south,2023-04-03
C0848,,West.,2022-09-24
C0849,jane doe,North,2022-01-03
C0850,jane doe,EAST,2020-03-31
C0851,jane doe,,2020-06-15
C0852,,south,2022-08-16
C0853,J. Smith,,2020-07-25
C0854,J. Smith,south,2023-07-29
C0855,jane doe,south,2022-12-24
C0856,Alice,West.,2021-05-30
C0857,John Doe,West.,2023-03-26
C0858,,West.,2022-01-16
C0859,John Doe,west,2020-11-01
C0860,Alice,south,2021-01-29
C0861,,EAST,2023-01-02
C0862,jane doe,,2020-07-05
C0863,J. Smith,West.,2023-09-22
C0864,John Doe,West.,2021-09-14
C0865,bob,,2021-12-30
C0866,bob,,2020-08-27
C0867,Alice,south,2021-06-16
C0868,jane doe,West.,2020-05-20
C0869,John Doe,,2023-07-12
C0870,jane doe,west,2020-05-18
C0871,John Doe,west,2021-04-03
C0872,Alice,West.,2020-03-10
C0873,Alice,,2021-01-19
C0874,bob,south,2021-09-21
C0875,jane doe,south,2020-07-16
C0876,,south,2020-07-23
C0877,bob,North,2021-07-21
C0878,jane doe,West.,2022-09-08
C0879,bob,south,2022-03-15
C0880,,west,2022-05-08
C0881,J. Smith,,2022-05-31
C0882,J. Smith,EAST,2022-08-31
C0883,J. Smith,EAST,2021-10-01
C0884,J. Smith,south,2023-12-25
C0885,John Doe,EAST,2020-11-20
C0886,J. Smith,EAST,2021-03-17
C0887,,North,2022-03-14
C0888,Alice,west,2020-10-14
C0889,Alice,west,2020-08-13
C0890,John Doe,North,2022-12-23
C0891,J. Smith,North,2022-08-24
C0892,J. Smith,EAST,2022-07-26
C0893,J. Smith,West.,2021-07-13
C0894,bob,,2021-12-14
C0895,jane doe,,2021-05-12
C0896,bob,EAST,2022-04-28
C0897,jane doe,,2022-07-14
C0898,J. Smith,North,2020-02-29
C0899,J. Smith,west,2023-11-21
C0900,bob,,2020-09-13
C0901,bob,EAST,2021-07-30
C0902,jane doe,West.,2020-08-26
C0903,Alice,EAST,2020-02-07
C0904,jane doe,south,2020-01-25
C0905,bob,EAST,2021-02-13
C0906,,North,2021-04-05
C0907,bob,west,2022-09-14
C0908,,west,2023-12-11
C0909,John Doe,,2020-12-22
C0910,bob,North,2021-01-17
C0911,John Doe,south,2023-03-27
C0912,Alice,North,2021-07-22
C0913,jane doe,EAST,2023-12-27
C0914,,North,2022-12-07
C0915,jane doe,North,2023-09-13
C0916,John Doe,south,2021-03-08
C0917,,EAST,2023-12-25
C0918,jane doe,West.,2020-02-25
C0919,bob,West.,2021-07-30
C0920,J. Smith,west,2020-09-24
C0921,John Doe,,2020-03-09
C0922,jane doe,North,2022-06-20
C0923,John Doe,west,2022-03-03
C0924,John Doe,south,2020-09-13
C0925,,West.,2021-11-02
C0926,,North,2021-05-04
C0927,J. Smith,south,2022-01-15
C0928,bob,,2020-02-18
C0929,John Doe,south,2020-11-11
C0930,jane doe,North,2021-02-16
C0931,Alice,,2021-03-09
C0932,John Doe,south,2022-10-22
C0933,John Doe,,2023-03-14
C0934,J. Smith,North,2023-10-21
C0935,bob,North,2021-02-23
C0936,Alice,,2022-04-23
C0937,,EAST,2022-07-04
C0938,,west,2021-03-09
C0939,jane doe,south,2021-10-04
C0940,Alice,south,2020-02-26
C0941,,EAST,2022-08-21
C0942,jane doe,EAST,2022-09-03
C0943,bob,EAST,2023-04-16
C0944,jane doe,West.,2023-08-09
C0945,,West.,2020-02-15
C0946,J. Smith,,2023-04-08
C0947,J. Smith,West.,2023-07-18
C0948,J. Smith,North,2021-02-20
C0949,,,2022-04-27
C0950,J. Smith,south,2020-05-18
C0951,Alice,west,2020-09-03
C0952,bob,North,2023-03-17
C0953,jane doe,south,2020-08-17
C0954,jane doe,south,2022-03-02
C0955,,,2021-09-28
C0956,J. Smith,EAST,2021-01-08
C0957,J. Smith,EAST,2023-01-08
C0958,John Doe,North,2022-01-07
C0959,bob,EAST,2022-12-24
C0960,Alice,south,2020-03-28
C0961,jane doe,EAST,2023-01-16
C0962,John Doe,West.,2021-12-13
C0963,John Doe,EAST,2023-05-12
C0964,,south,2023-11-06
C0965,jane doe,,2021-08-23
C0966,,North,2021-06-22
C0967,Alice,west,2020-08-01
C0968,John Doe,EAST,2020-03-14
C0969,John Doe,south,2020-03-01
C0970,bob,west,2021-11-28
C0971,Alice,west,2023-05-27
C0972,John Doe,West.,2020-01-12
C0973,Alice,west,2022-03-24
C0974,jane doe,,2023-12-09
C0975,J. Smith,south,2020-02-01
C0976,John Doe,south,2023-03-29
C0977,bob,EAST,2022-09-27
C0978,jane doe,EAST,2020-08-24
C0979,Alice,EAST,2023-04-19
C0980,,,2021-07-11
C0981,jane doe,west,2023-09-26
C0982,John Doe,west,2023-01-08
C0983,Alice,West.,2021-10-08
C0984,J. Smith,,2022-09-13
C0985,jane doe,EAST,2022-03-30
C0986,John Doe,North,2021-04-17
C0987,bob,West.,2020-04-21
C0988,,North,2023-08-08
C0989,Alice,west,2021-01-17
C0990,jane doe,West.,2020-01-17
C0991,jane doe,West.,2021-05-07
C0992,J. Smith,south,2023-09-16
C0993,J. Smith,west,2022-07-14
C0994,bob,west,2023-11-30
C0995,,,2020-04-26
C0996,bob,West.,2022-05-29
C0997,John Doe,west,2020-04-24
C0998,John Doe,West.,2022-03-24
C0999,bob,,2021-10-05
C1000,,,2023-09-21
C1001,bob,south,2020-12-01
C1002,,West.,2022-07-10
C1003,,west,2020-05-26
C1004,Alice,west,2020-05-01
C1005,,West.,2020-03-21
C1006,J. Smith,West.,2021-11-15
C1007,,West.,2021-10-23
C1008,,EAST,2021-01-09
C1009,,west,2020-03-03
C1010,John Doe,,2021-05-18
C1011,J. Smith,west,2021-10-29
C1012,J. Smith,EAST,2021-03-24
C1013,bob,West.,2023-12-22
C1014,Alice,south,2022-05-17
C1015,,West.,2023-12-21
C1016,jane doe,West.,2023-12-15
C1017,Alice,EAST,2023-09-07
C1018,Alice,west,2021-11-10
C1019,J. Smith,West.,2023-04-04
C1020,Alice,west,2021-04-05
C1021,,North,2021-04-03
C1022,,,2023-04-27
C1023,John Doe,west,2021-04-08
C1024,,south,2022-06-30
C1025,,,2021-01-13
C1026,J. Smith,south,2022-10-22
C1027,,West.,2020-12-29
C1028,John Doe,,2020-03-12
C1029,jane doe,west,2023-12-21
C1030,J. Smith,,2021-09-29
C1031,jane doe,West.,2023-04-08
C1032,J. Smith,EAST,2023-05-13
C1033,bob,south,2020-12-02
C1034,Alice,West.,2020-07-13
C1035,bob,EAST,2022-10-08
C1036,,,2021-10-14
C1037,jane doe,,2023-07-22
C1038,,West.,2020-01-07
C1039,Alice,west,2022-06-23
C1040,J. Smith,,2022-09-05
C1041,Alice,west,2021-07-19
C1042,John Doe,west,2021-09-07
C1043,Alice,west,2021-07-26
C1044,John Doe,North,2021-08-21
C1045,Alice,EAST,2022-02-08
C1046,John Doe,EAST,2023-04-16
C1047,jane doe,,2020-08-29
C1048,,,2023-05-11
C1049,,west,2023-01-08
C1050,bob,North,2023-12-11
C1051,,west,2022-02-04
C1052,J. Smith,North,2021-01-18
C1053,Alice,west,2021-01-25
C1054,bob,south,2022-06-14
C1055,J. Smith,south,2021-11-18
C1056,J. Smith,West.,2023-02-23
C1057,John Doe,west,2020-02-16
C1058,,,2021-09-10
C1059,jane doe,EAST,2021-04-08
C1060,jane doe,West.,2020-05-02
C1061,bob,,2020-05-13
C1062,jane doe,south,2022-04-20
C1063,Alice,west,2022-04-28
C1064,jane doe,West.,2021-08-29
C1065,bob,west,2020-01-23
C1066,jane doe,south,2021-07-19
C1067,Alice,West.,2022-02-04
C1068,John Doe,south,2022-08-22
C1069,bob,North,2020-08-22
C1070,John Doe,south,2022-09-22
C1071,John Doe,west,2022-12-18
C1072,John Doe,EAST,2023-04-02
C1073,J. Smith,south,2022-04-05
C1074,,,2020-08-03
C1075,J. Smith,EAST,2023-04-21
C1076,,North,2021-10-18
C1077,John Doe,West.,2022-07-23
C1078,bob,West.,2023-01-18
C1079,,EAST,2020-11-06
C1080,Alice,West.,2021-07-10
C1081,Alice,south,2022-08-29
C1082,jane doe,EAST,2020-09-13
C1083,,west,2021-06-16
C1084,bob,south,2020-02-21
C1085,J. Smith,south,2023-09-23
C1086,John Doe,south,2023-04-09
C1087,jane doe,west,2022-12-26
C1088,Alice,North,2020-10-26
C1089,J. Smith,,2021-11-02
C1090,J. Smith,West.,2022-02-16
C1091,John Doe,EAST,2022-04-11
C1092,,North,2020-08-19
C1093,Alice,EAST,2022-09-01
C1094,bob,West.,2022-12-27
C1095,J. Smith,west,2020-01-28
C1096,John Doe,south,2022-12-10
C1097,bob,south,2023-07-07
C1098,,west,2021-08-13
C1099,Alice,North,2022-02-23
C1100,,North,2021-09-11
C1101,J. Smith,EAST,2021-08-08
C1102,bob,west,2022-09-28
C1103,bob,North,2020-07-02
C1104,bob,west,2022-11-12
C1105,J. Smith,West.,2020-05-08
C1106,J. Smith,south,2020-10-17
C1107,,south,2021-05-15
C1108,jane doe,south,2020-07-04
C1109,,west,2021-04-23
C1110,Alice,west,2021-05-06
C1111,John Doe,EAST,2021-05-27
C1112,bob,south,2022-12-26
C1113,jane doe,EAST,2021-04-11
C1114,John Doe,south,2020-10-11
C1115,jane doe,EAST,2021-08-23
C1116,,EAST,2023-12-11
C1117,J. Smith,West.,2023-01-28
C1118,bob,EAST,2020-07-07
C1119,,west,2022-09-15
C1120,John Doe,EAST,2022-06-08
C1121,John Doe,south,2021-01-22
C1122,John Doe,EAST,2020-08-28
C1123,John Doe,North,2021-02-20
C1124,John Doe,,2020-06-24
C1125,jane doe,south,2021-01-21
C1126,,North,2022-05-02
C1127,bob,south,2023-06-10
C1128,J. Smith,west,2021-10-24
C1129,J. Smith,,2021-03-27
C1130,,,2020-10-03
C1131,,west,2023-06-06
C1132,J. Smith,,2023-04-09
C1133,J. Smith,west,2020-07-31
C1134,jane doe,North,2023-07-29
C1135,Alice,West.,2020-02-10
C1136,bob,south,2023-02-19
C1137,John Doe,west,2023-06-04
C1138,Alice,south,2020-10-20
C1139,,North,2021-08-22
C1140,J. Smith,West.,2023-07-14
C1141,Alice,North,2021-06-24
C1142,bob,,2021-03-26
C1143,,south,2022-12-20
C1144,John Doe,West.,2023-03-16
C1145,John Doe,,2022-02-28
C1146,bob,West.,2020-11-29
C1147,bob,,2022-06-09
C1148,J. Smith,North,2023-03-11
C1149,John Doe,west,2020-02-13
C1150,,south,2020-05-23
C1151,Alice,EAST,2020-11-28
C1152,,EAST,2022-09-24
C1153,jane doe,North,2023-11-20
C1154,jane doe,south,2020-02-24
C1155,bob,south,2023-08-23
C1156,J. Smith,North,2022-05-19
C1157,jane doe,south,2023-12-17
C1158,John Doe,west,2023-12-11
C1159,,North,2022-03-07
C1160,,west,2020-11-20
C1161,bob,south,2020-03-20
C1162,Alice,North,2022-11-20
C1163,bob,south,2022-09-11
C1164,Alice,North,2023-02-09
C1165,bob,south,2021-07-11
C1166,bob,west,2022-05-14
C1167,bob,west,2021-12-17
C1168,Alice,south,2021-04-16
C1169,Alice,North,2020-03-14
C1170,bob,EAST,2021-08-11
C1171,jane doe,west,2023-11-11
C1172,J. Smith,west,2021-07-17
C1173,J. Smith,,2023-12-27
C1174,J. Smith,EAST,2023-12-06
C1175,Alice,south,2021-04-11
C1176,Alice,North,2021-08-21
C1177,jane doe,,2022-09-18
C1178,J. Smith,south,2022-01-06
C1179,J. Smith,West.,2022-09-20
C1180,bob,west,2020-09-04
C1181,Alice,West.,2023-02-17
C1182,J. Smith,west,2020-03-07
C1183,,west,2021-07-26
C1184,jane doe,West.,2023-09-12
C1185,,West.,2021-12-03
C1186,,south,2021-04-14
C1187,jane doe,,2021-05-07
C1188,,,2021-10-24
C1189,J. Smith,West.,2020-10-12
C1190,Alice,south,2020-11-07
C1191,jane doe,,2020-11-04
C1192,bob,south,2022-02-13
C1193,,south,2023-01-25
C1194,jane doe,west,2022-08-22
C1195,John Doe,,2023-02-10
C1196,John Doe,,2021-03-31
C1197,Alice,west,2020-05-11
C1198,J. Smith,West.,2022-07-18
C1199,Alice,west,2022-08-22
C1200,Alice,,2022-07-17
C1201,Alice,,2020-04-30
C1202,Alice,West.,2023-05-05
C1203,bob,west,2021-09-25
C1204,bob,North,2022-06-15
C1205,jane doe,North,2022-02-10
C1206,John Doe,West.,2022-11-28
C1207,Alice,west,2021-07-19
C1208,jane doe,west,2021-05-26
C1209,John Doe,south,2023-03-30
C1210,,,2020-10-15
C1211,J. Smith,EAST,2020-07-18
C1212,bob,West.,2021-06-11
C1213,,EAST,2022-07-05
C1214,John Doe,EAST,2023-06-25
C1215,,West.,2023-11-07
C1216,J. Smith,west,2023-05-26
C1217,John Doe,West.,2023-01-15
C1218,,EAST,2023-01-10
C1219,bob,,2022-12-21
C1220,bob,,2022-03-09
C1221,jane doe,,2022-12-01
C1222,,west,2020-01-12
C1223,Alice,North,2022-04-12
C1224,,West.,2022-04-20
C1225,John Doe,,2021-10-04
C1226,John Doe,West.,2023-02-12
C1227,,,2023-05-26
C1228,J. Smith,west,2020-04-15
C1229,bob,North,2021-11-21
C1230,John Doe,North,2021-06-11
C1231,bob,,2022-04-25
C1232,John Doe,west,2022-06-11
C1233,jane doe,south,2021-01-21
C1234,Alice,West.,2023-06-03
C1235,John Doe,West.,2021-04-25
C1236,bob,EAST,2021-02-11
C1237,jane doe,west,2022-06-16
C1238,John Doe,EAST,2021-12-11
C1239,J. Smith,,2021-09-30
C1240,Alice,EAST,2022-11-10
C1241,John Doe,North,2022-03-25
C1242,jane doe,West.,2022-07-06
C1243,J. Smith,EAST,2020-07-21
C1244,,North,2021-02-20
C1245,jane doe,west,2021-02-19
C1246,jane doe,EAST,2020-03-25
C1247,J. Smith,,2020-06-15
C1248,jane doe,,2021-01-18
C1249,J. Smith,,2021-04-12
C1250,John Doe,West.,2022-12-31
C1251,J. Smith,EAST,2022-03-20
C1252,J. Smith,west,2022-09-23
C1253,Alice,EAST,2021-04-17
C1254,J. Smith,West.,2022-09-19
C1255,J. Smith,North,2023-07-05
C1256,,West.,2020-10-01
C1257,John Doe,,2022-11-09
C1258,Alice,North,2021-05-04
C1259,,,2020-11-21
C1260,bob,south,2021-06-12
C1261,John Doe,West.,2022-06-10
C1262,John Doe,West.,2020-03-29
C1263,bob,west,2021-04-30
C1264,J. Smith,EAST,2021-12-08
C1265,,North,2020-12-15
C1266,jane doe,North,2023-01-12
C1267,Alice,west,2021-01-21
C1268,jane doe,west,2020-03-27
C1269,bob,EAST,2020-11-02
C1270,John Doe,,2023-03-23
C1271,John Doe,EAST,2021-03-15
C1272,Alice,West.,2022-01-09
C1273,John Doe,,2020-09-20
C1274,John Doe,south,2022-09-03
C1275,Alice,EAST,2022-01-04
C1276,,west,2021-02-24
C1277,,,2021-05-07
C1278,Alice,EAST,2021-09-24
C1279,bob,North,2022-09-19
C1280,John Doe,south,2021-02-14
C1281,John Doe,West.,2020-06-21
C1282,bob,North,2020-01-04
C1283,,North,2022-05-03
C1284,J. Smith,south,2022-09-12
C1285,J. Smith,West.,2023-02-07
C1286,J. Smith,west,2022-11-26
C1287,,,2021-08-05
C1288,,West.,2022-11-20
C1289,bob,EAST,2021-01-15
C1290,John Doe,North,2023-07-15
C1291,bob,EAST,2022-10-31
C1292,bob,west,2020-12-09
C1293,,EAST,2020-06-14
C1294,J. Smith,West.,2021-11-30
C1295,jane doe,EAST,2020-12-07
C1296,John Doe,west,2022-11-08
C1297,,west,2022-09-06
C1298,J. Smith,west,2023-04-22
C1299,jane doe,West.,2021-06-28
C1300,jane doe,west,2022-10-30
C1301,,North,2020-07-10
C1302,Alice,west,2020-11-15
C1303,John Doe,EAST,2021-08-02
C1304,jane doe,,2021-04-19
C1305,,EAST,2021-09-28
C1306,,,2021-03-02
C1307,J. Smith,EAST,2022-12-18
C1308,Alice,West.,2023-12-30
C1309,John Doe,EAST,2020-04-06
C1310,bob,West.,2021-05-10
C1311,J. Smith,West.,2021-10-22
C1312,jane doe,west,2023-07-25
C1313,jane doe,North,2023-07-12
C1314,J. Smith,,2020-01-09
C1315,,west,2021-04-01
C1316,jane doe,west,2020-09-29
C1317,Alice,West.,2022-07-28
C1318,John Doe,West.,2022-10-28
C1319,Alice,,2020-07-26
C1320,jane doe,EAST,2023-02-20
C1321,bob,EAST,2022-11-22
C1322,John Doe,west,2020-07-22
C1323,John Doe,south,2021-06-01
C1324,J. Smith,south,2021-05-31
C1325,J. Smith,EAST,2021-03-18
C1326,bob,south,2021-11-19
C1327,,EAST,2022-04-29
C1328,John Doe,West.,2022-04-12
C1329,bob,west,2020-12-04
C1330,J. Smith,North,2023-03-05
C1331,J. Smith,west,2021-01-21
C1332,John Doe,EAST,2022-11-14
C1333,Alice,EAST,2021-05-20
C1334,jane doe,west,2023-09-10
C1335,J. Smith,,2021-11-10
C1336,,EAST,2023-09-23
C1337,,south,2021-11-20
C1338,J. Smith,south,2022-06-03
C1339,Alice,EAST,2023-01-23
C1340,Alice,EAST,2021-09-14
C1341,bob,,2023-03-15
C1342,,south,2022-06-11
C1343,bob,EAST,2022-08-10
C1344,,EAST,2023-06-08
C1345,jane doe,,2022-02-22
C1346,jane doe,,2021-05-09
C1347,John Doe,west,2022-11-27
C1348,bob,,2023-12-19
C1349,J. Smith,North,2022-01-16
C1350,bob,south,2021-03-12
C1351,J. Smith,west,2023-10-23
C1352,Alice,North,2020-12-10
C1353,bob,EAST,2023-03-29
C1354,Alice,EAST,2021-07-03
C1355,jane doe,west,2022-03-30
C1356,jane doe,,2021-06-24
C1357,John Doe,EAST,2020-05-23
C1358,bob,West.,2021-08-10
C1359,Alice,west,2021-10-18
C1360,J. Smith,North,2020-12-10
C1361,jane doe,west,2023-07-16
C1362,jane doe,south,2021-11-26
C1363,J. Smith,,2020-09-24
C1364,Alice,,2020-06-17
C1365,Alice,west,2020-02-02
C1366,bob,EAST,2021-01-11
C1367,bob,EAST,2023-05-22
C1368,,West.,2021-01-27
C1369,,West.,2021-05-03
C1370,John Doe,,2021-12-22
C1371,jane doe,West.,2022-08-03
C1372,bob,North,2022-11-18
C1373,Alice,West.,2020-02-08
C1374,J. Smith,North,2023-04-11
C1375,Alice,West.,2022-11-06
C1376,jane doe,,2022-12-15
C1377,,,2020-08-13
C1378,Alice,North,2020-03-07
C1379,John Doe,west,2023-05-05
C1380,jane doe,,2022-04-14
C1381,,west,2022-11-12
C1382,J. Smith,EAST,2022-09-25
C1383,,North,2020-08-24
C1384,John Doe,,2022-08-14
C1385,jane doe,south,2022-07-07
C1386,J. Smith,EAST,2023-03-07
C1387,John Doe,west,2021-04-17
C1388,,,2021-07-06
C1389,John Doe,North,2021-11-25
C1390,jane doe,West.,2023-06-06
C1391,bob,south,2020-11-12
C1392,John Doe,west,2021-08-20
C1393,John Doe,EAST,2022-02-06
C1394,,North,2022-06-04
C1395,,south,2021-07-14
C1396,J. Smith,North,2023-05-09
C1397,,,2020-09-14
C1398,Alice,West.,2023-04-16
C1399,jane doe,EAST,2022-01-26
C1400,jane doe,North,2020-05-02
C1401,bob,west,2020-12-07
C1402,bob,,2023-04-09
C1403,jane doe,,2022-12-18
C1404,bob,EAST,2020-09-16
C1405,J. Smith,,2023-10-28
C1406,,west,2020-04-04
C1407,jane doe,North,2023-02-22
C1408,bob,EAST,2020-02-10
C1409,jane doe,,2020-09-10
C1410,Alice,,2020-01-07
C1411,John Doe,west,2021-12-28
C1412,,West.,2020-03-09
C1413,jane doe,West.,2023-01-09
C1414,John Doe,,2021-06-25
C1415,bob,North,2023-07-09
C1416,John Doe,EAST,2020-03-29
C1417,,,2023-05-16
C1418,jane doe,south,2020-07-31
C1419,Alice,EAST,2022-04-13
C1420,bob,West.,2020-09-22
C1421,jane doe,,2022-06-30
C1422,,west,2020-10-19
C1423,bob,south,2023-05-15
C1424,J. Smith,,2020-11-28
C1425,John Doe,North,2023-01-05
C1426,,south,2023-08-04
C1427,J. Smith,,2022-10-01
C1428,jane doe,North,2020-02-16
C1429,Alice,south,2021-09-13
C1430,bob,North,2023-05-08
C1431,John Doe,North,2021-03-02
C1432,bob,south,2020-07-28
C1433,jane doe,south,2022-06-06
C1434,bob,North,2023-12-14
C1435,John Doe,West.,2020-06-02
C1436,jane doe,south,2021-02-18
C1437,bob,,2023-10-08
C1438,Alice,EAST,2023-03-26
C1439,,west,2023-07-08
C1440,jane doe,North,2023-01-05
C1441,,North,2022-02-07
C1442,jane doe,west,2022-09-09
C1443,Alice,West.,2023-02-28
C1444,,west,2021-08-01
C1445,J. Smith,south,2022-01-09
C1446,John Doe,west,2020-06-11
C1447,J. Smith,North,2022-11-04
C1448,bob,west,2023-06-09
C1449,Alice,EAST,2020-07-13
C1450,J. Smith,,2021-06-25
C1451,jane doe,south,2020-12-24
C1452,bob,west,2022-04-29
C1453,bob,North,2023-09-16
C1454,J. Smith,,2021-03-02
C1455,J. Smith,south,2021-05-11
C1456,Alice,North,2022-04-07
C1457,John Doe,West.,2021-04-30
C1458,J. Smith,EAST,2023-12-07
C1459,J. Smith,West.,2020-11-25
C1460,,EAST,2022-06-07
C1461,jane doe,west,2022-09-17
C1462,,south,2023-03-16
C1463,,west,2020-09-15
C1464,bob,EAST,2020-10-18
C1465,John Doe,EAST,2020-05-22
C1466,jane doe,EAST,2022-01-16
C1467,Alice,,2021-09-18
C1468,Alice,North,2023-10-20
C1469,J. Smith,south,2020-03-30
C1470,J. Smith,west,2021-12-20
C1471,Alice,west,2023-04-02
C1472,J. Smith,West.,2021-04-25
C1473,John Doe,EAST,2020-03-24
C1474,,EAST,2023-01-05
C1475,J. Smith,EAST,2021-11-03
C1476,bob,west,2021-05-31
C1477,J. Smith,West.,2021-04-29
C1478,jane doe,North,2022-02-20
C1479,John Doe,,2020-04-13
C1480,jane doe,south,2020-12-04
C1481,jane doe,North,2021-11-17
C1482,bob,west,2022-06-18
C1483,John Doe,,2021-08-29
C1484,John Doe,,2020-08-10
C1485,John Doe,,2022-10-29
C1486,John Doe,EAST,2022-12-12
C1487,John Doe,south,2023-01-05
C1488,bob,west,2021-05-17
C1489,J. Smith,west,2023-09-01
C1490,jane doe,,2022-04-01
C1491,John Doe,west,2021-09-15
C1492,J. Smith,south,2020-06-13
C1493,J. Smith,south,2023-07-26
C1494,jane doe,West.,2022-11-16
C1495,bob,West.,2022-12-29
C1496,Alice,North,2023-05-26
C1497,Alice,south,2023-10-20
C1498,J. Smith,south,2023-08-22
C1499,,south,2023-02-21
C1500,,West.,2020-01-19
C1501,jane doe,,2023-07-04
C1502,Alice,,2023-08-12
C1503,J. Smith,west,2022-11-11
C1504,bob,,2022-09-15
C1505,Alice,EAST,2021-03-25
C1506,J. Smith,West.,2021-07-05
C1507,J. Smith,south,2022-12-07
C1508,John Doe,,2021-11-25
C1509,bob,West.,2021-08-09
C1510,John Doe,,2021-12-21
C1511,jane doe,North,2023-04-21
C1512,John Doe,south,2023-12-29
C1513,John Doe,North,2020-04-16
C1514,Alice,south,2023-04-26
C1515,,West.,2022-02-14
C1516,J. Smith,west,2023-01-14
C1517,bob,,2023-03-06
C1518,John Doe,,2022-06-16
C1519,bob,EAST,2020-12-01
C1520,,North,2021-08-29
C1521,,,2022-04-17
C1522,John Doe,West.,2021-08-24
C1523,jane doe,west,2021-02-06
C1524,John Doe,West.,2021-06-23
C1525,Alice,North,2022-12-31
C1526,J. Smith,EAST,2020-01-24
C1527,jane doe,,2021-09-15
C1528,John Doe,West.,2022-12-15
C1529,bob,south,2022-09-12
C1530,jane doe,west,2020-08-10
C1531,jane doe,West.,2020-06-27
C1532,John Doe,west,2022-03-10
C1533,jane doe,,2021-03-09
C1534,bob,south,2022-03-03
C1535,,EAST,2022-06-02
C1536,jane doe,EAST,2021-05-06
C1537,,south,2023-04-27
C1538,bob,west,2022-03-20
C1539,John Doe,,2022-08-18
C1540,J. Smith,West.,2021-02-23
C1541,jane doe,south,2023-06-26
C1542,J. Smith,North,2021-10-10
C1543,bob,west,2023-04-02
C1544,jane doe,EAST,2023-07-02
C1545,,south,2021-04-20
C1546,Alice,EAST,2023-12-11
C1547,J. Smith,west,2020-06-18
C1548,jane doe,EAST,2023-09-02
C1549,J. Smith,south,2020-06-22
C1550,jane doe,west,2021-04-14
C1551,John Doe,North,2020-12-10
C1552,,south,2021-03-20
C1553,J. Smith,West.,2022-11-07
C1554,Alice,,2022-12-29
C1555,Alice,south,2023-09-23
C1556,bob,west,2021-09-19
C1557,jane doe,,2021-08-14
C1558,J. Smith,south,2021-06-10
C1559,bob,North,2021-03-31
C1560,J. Smith,North,2023-07-16
C1561,jane doe,West.,2022-03-21
C1562,Alice,EAST,2020-07-06
C1563,John Doe,,2022-10-17
C1564,Alice,west,2021-12-11
C1565,bob,west,2021-06-12
C1566,,EAST,2021-03-09
C1567,John Doe,North,2020-10-14
C1568,bob,North,2021-05-13
C1569,jane doe,south,2020-10-29
C1570,John Doe,West.,2020-03-27
C1571,bob,,2022-04-09
C1572,jane doe,West.,2021-03-13
C1573,Alice,West.,2021-06-24
C1574,,south,2022-11-11
C1575,jane doe,West.,2022-04-12
C1576,J. Smith,EAST,2022-03-07
C1577,jane doe,south,2021-07-13
C1578,jane doe,EAST,2022-01-31
C1579,,south,2021-04-11
C1580,J. Smith,West.,2023-01-29
C1581,bob,EAST,2021-11-05
C1582,bob,EAST,2021-11-15
C1583,jane doe,EAST,2023-03-10
C1584,J. Smith,south,2020-05-17
C1585,J. Smith,west,2021-07-31
C1586,,West.,2021-12-10
C1587,Alice,EAST,2020-08-15
C1588,bob,,2020-10-07
C1589,,west,2021-11-14
C1590,John Doe,,2022-04-07
C1591,bob,West.,2021-03-06
C1592,,West.,2022-11-29
C1593,bob,EAST,2023-05-19
C1594,Alice,EAST,2020-10-28
C1595,John Doe,south,2023-01-14
C1596,Alice,west,2023-11-21
C1597,John Doe,west,2023-06-30
C1598,jane doe,EAST,2021-06-16
C1599,,West.,2022-02-07
C1600,John Doe,EAST,2023-11-05
C1601,Alice,West.,2021-03-19
C1602,bob,West.,2022-11-22
C1603,John Doe,EAST,2020-09-16
C1604,,North,2023-06-11
C1605,John Doe,west,2023-08-24
C1606,J. Smith,,2022-01-08
C1607,bob,West.,2022-03-06
C1608,,West.,2020-03-10
